,query,name,google_id,place_id,author_title,review_text,review_rating,gender
499,"gym near Maricopa County, AZ",EOS Fitness - Phoenix Camelback,0xb08c02c8fa950d4dce69:0x1d348348255d,ChIJb08c02c8fa950d4dce69,Travis Sanchez,Would not recommend. Training area is broken half the time and the maintenance smells bad. Very terrible experience.,1,male
500,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brandon Miller,Alright place to work out. Locker rooms is okay during peak hours. The vibe is fine though.,3,male
501,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Peyton Thompson,"Incredible gym experience. motivating facilities, helpful staff, and the sauna keeps me coming back every day.",4,andy
502,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Joshua Perez,"Five stars all the way! supportive facility, welcoming classes, and the staff always makes you feel welcome.",5,male
503,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Tyler Moore,Disappointed with this gym. Treadmills is always dirty and the staff doesn't seem to care about music.,2,mostly_male
504,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Mark Johnson,Alright place to work out. Training area is decent during peak hours. The maintenance is fine though.,3,male
505,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Avery Lopez,"If you're looking for a encouraging gym with great training area, this is it. The classes are always modern.",5,andy
506,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Scott Moore,Disappointed with this gym. Classes is always dirty and the staff doesn't seem to care about music.,2,male
507,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Austin Miller,"The machines here needs major work. Staff is unhelpful at best, and customer service is not what they advertise.",2,male
508,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dustin Robinson,"Terrible experience. Facility was terrible, community was overcrowded. Won't be coming back.",1,male
509,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Alex Gonzalez,"Not bad for a budget gym. Free weights is decent, customer service is adequate. Could use more variety.",3,male
510,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Quinn Thomas,"Hands down the best gym I've ever been to. Weights is incredible, classes are great, and knowledgeable vibes!",4,mostly_male
511,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Daniel Garcia,Best gym in the area. Free weights is top notch and the location are always spacious. Highly recommend!,4,male
512,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Morgan Moore,"Terrible experience. Machines was rude, community was overcrowded. Won't be coming back.",1,mostly_male
513,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Michael Garcia,"The equipment here needs major work. Staff is unhelpful at best, and schedule is not what they advertise.",2,male
514,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Diego Lee,"Hands down the best gym I've ever been to. Training area is incredible, maintenance are great, and friendly vibes!",5,male
515,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dustin Williams,"Great place to train. The equipment is incredible, excellent environment, and the vibe options are endless.",5,male
516,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Nathan Martin,"Best decision I made was joining this gym. The sauna is amazing, atmosphere is knowledgeable, and the price is right.",5,male
517,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brian Jones,Disappointed with this gym. Locker rooms is always dirty and the staff doesn't seem to care about vibe.,2,male
518,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Crystal Jones,"The weights here needs major work. Staff is cramped at best, and community is not what they advertise.",1,female
519,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Ashley Martinez,"This gym has everything I need. Training area, great variety, and amazing staff. a couple years member and counting!",5,mostly_female
520,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Travis Jones,The amenities here are knowledgeable. Staff is always knowledgeable and ready to help. Love the space too!,4,male
521,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Cody Ramirez,"Awesome gym! Clean training area, helpful staff, and great maintenance. Would give 6 stars if I could!",5,mostly_male
522,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Ian Thomas,Disappointed with this gym. Weights is always dirty and the staff doesn't seem to care about community.,1,male
523,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,David Lewis,Would not recommend. Free weights is broken half the time and the community smells bad. Very messy experience.,2,male
524,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Cody Lopez,Not worth the money. Pool is outdated and the trainers is terrible. Staff was messy.,2,mostly_male
525,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Carmen Rodriguez,Love this gym so much! The equipment is excellent and the trainers make every workout better. Great community here.,4,female
526,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Nathan Thomas,"Five stars all the way! helpful facility, professional classes, and the staff always makes you feel welcome.",4,male
527,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Taylor Lewis,I switched from another gym and this place is so much better. friendly everything! Love the free weights and variety.,5,mostly_male
528,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sage Taylor,I switched from another gym and this place is so much better. clean everything! Love the treadmills and customer service.,5,andy
529,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Avery Thomas,Disappointed with this gym. Amenities is always dirty and the staff doesn't seem to care about classes.,2,andy
530,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Travis Williams,Not worth the money. Machines is outdated and the customer service is terrible. Staff was messy.,2,male
531,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Andrew Garcia,"The free weights here needs major work. Staff is messy at best, and location is not what they advertise.",1,male
532,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brandon Lopez,"Terrible experience. Cardio section was disappointing, classes was overcrowded. Won't be coming back.",1,male
533,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Fernando Lewis,"Amazing workout every time. The machines are well maintained, amazing atmosphere, and great music.",4,male
534,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Natalie Garcia,Decent gym overall. Facility could use some updates but staff is okay. space is okay.,3,female
535,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brian Taylor,"The training area here needs major work. Staff is unprofessional at best, and community is not what they advertise.",1,male
536,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Anthony Anderson,"The pool here needs major work. Staff is messy at best, and layout is not what they advertise.",2,male
537,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Andrew Lopez,"Awesome gym! Clean studio, clean staff, and great community. Would give 6 stars if I could!",5,male
538,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Peyton Brown,"Incredible gym experience. knowledgeable facilities, helpful staff, and the facility keeps me coming back every day.",4,andy
539,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Robert Jones,"This is the cleanest gym I've ever seen. Pool are brand new, staff is professional, and the location are great.",5,male
540,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Andrew Rodriguez,"Terrible experience. Free weights was disappointing, music was overcrowded. Won't be coming back.",1,male
541,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Morgan Anderson,"Awesome gym! Clean training area, incredible staff, and great variety. Would give 6 stars if I could!",4,mostly_male
542,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Laura Clark,"Incredible gym experience. fantastic facilities, helpful staff, and the pool keeps me coming back every day.",5,female
543,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Emily Davis,Average gym experience. Some treadmills needs replacing but the community is reasonable.,3,female
544,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Avery Perez,"Great place to train. The facility is incredible, excellent environment, and the classes options are endless.",4,andy
545,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dakota Johnson,"My go to gym! The training area is always motivating, atmosphere selection is great, and the trainers are helpful.",5,mostly_male
546,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Avery Clark,I switched from another gym and this place is so much better. incredible everything! Love the facility and atmosphere.,5,andy
547,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sean Sanchez,Decent gym overall. Cardio section could use some updates but staff is acceptable. maintenance is okay.,3,male
548,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sean Harris,"Great place to train. The parking is incredible, modern environment, and the space options are endless.",4,male
549,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,James Jackson,Fair gym. Not the best not the worst. Training area is fine but customer service could be better.,3,male
550,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Daniel Jones,"Worth every penny! friendly classes, incredible equipment, and the equipment makes it feel premium.",4,male
551,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Tyler Perez,"The sauna here needs major work. Staff is cramped at best, and music is not what they advertise.",2,mostly_male
552,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Patrick Thomas,"Great place to train. The locker rooms is incredible, supportive environment, and the music options are endless.",4,male
553,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Hayden Brown,"Hands down the best gym I've ever been to. Cardio section is spacious, layout are great, and welcoming vibes!",4,mostly_male
554,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dakota Thompson,Not worth the money. Facility is outdated and the location is terrible. Staff was terrible.,2,mostly_male
555,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Blake Wilson,Best gym in the area. Free weights is top notch and the classes are always helpful. Highly recommend!,4,mostly_male
556,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Jose Robinson,"I absolutely love this place! The machines are friendly, the staff is spacious, and the trainers is amazing.",5,male
557,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sofia Smith,"Great place to train. The studio is incredible, welcoming environment, and the membership options are endless.",5,female
558,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Robert Lopez,Fair gym. Not the best not the worst. Equipment is reasonable but layout could be better.,3,male
559,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Luis Gonzalez,"Amazing workout every time. The classes are well maintained, professional atmosphere, and great atmosphere.",4,male
560,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Crystal Robinson,"Not bad for a budget gym. Treadmills is decent, space is adequate. Could use more variety.",3,female
561,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Quinn Robinson,"Best decision I made was joining this gym. The sauna is modern, membership is modern, and the price is right.",5,mostly_male
562,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,David Taylor,"Great place to train. The weights is incredible, welcoming environment, and the hours options are endless.",5,male
563,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dakota Rodriguez,"Perfect place to get a good workout. modern equipment, friendly trainers, and the parking is always clean.",5,mostly_male
564,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Quinn Perez,Phenomenal gym with excellent equipment and welcoming staff. The pool area is spacious and the layout is great.,5,mostly_male
565,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Jose Lee,Phenomenal gym with encouraging equipment and welcoming staff. The sauna area is spacious and the classes is great.,4,male
566,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Avery Moore,"Amazing workout every time. The machines are well maintained, professional atmosphere, and great layout.",5,andy
567,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Jake Williams,Great weights! The staff is super knowledgeable and always willing to help. I've been coming here for a few months and love it.,4,male
568,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Ryan Thomas,"Terrible experience. Cardio section was disappointing, trainers was overcrowded. Won't be coming back.",2,mostly_male
569,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Justin Clark,The machines here are clean. Staff is always knowledgeable and ready to help. Love the maintenance too!,5,male
570,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Tiffany Martin,"Incredible gym experience. modern facilities, helpful staff, and the parking keeps me coming back every day.",4,female
571,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Skyler Lewis,Decent gym overall. Cardio section could use some updates but staff is okay. variety is okay.,3,andy
572,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Cody Jones,"Best decision I made was joining this gym. The pool is motivating, hours is spacious, and the price is right.",5,mostly_male
573,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Joshua Anderson,Best gym in the area. Locker rooms is top notch and the schedule are always incredible. Highly recommend!,4,male
574,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Daniel Hernandez,Disappointed with this gym. Treadmills is always dirty and the staff doesn't seem to care about classes.,2,male
575,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dustin Hernandez,Would not recommend. Studio is broken half the time and the membership smells bad. Very cramped experience.,1,male
576,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Luis Rodriguez,"Five stars all the way! helpful facility, fantastic classes, and the staff always makes you feel welcome.",5,male
577,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Elizabeth Moore,"The training area here needs major work. Staff is disappointing at best, and community is not what they advertise.",1,female
578,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Taylor Wilson,"My go to gym! The machines is always motivating, hours selection is great, and the trainers are excellent.",4,mostly_male
579,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Patrick Ramirez,"This is the cleanest gym I've ever seen. Sauna are brand new, staff is helpful, and the community are great.",5,male
580,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brandon Thomas,"Best decision I made was joining this gym. The facility is amazing, space is excellent, and the price is right.",4,male
581,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Maria Lopez,Disappointed with this gym. Weights is always dirty and the staff doesn't seem to care about trainers.,1,female
582,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Lindsey Garcia,Great cardio section! The staff is super excellent and always making the experience great. I've been coming here for 3 years and love it.,4,mostly_female
583,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Riley Martin,"Perfect place to get a good workout. modern equipment, modern trainers, and the free weights is always clean.",5,mostly_male
584,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Dustin Jackson,"Perfect place to get a good workout. fantastic equipment, professional trainers, and the classes is always clean.",4,male
585,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Eric Lee,"Great place to train. The facility is incredible, motivating environment, and the atmosphere options are endless.",5,male
586,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Rowan Ramirez,"Perfect place to get a good workout. knowledgeable equipment, spacious trainers, and the training area is always clean.",5,mostly_male
587,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,John Jones,"Five stars all the way! knowledgeable facility, welcoming classes, and the staff always makes you feel welcome.",5,male
588,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Daniel Brown,"Amazing workout every time. The treadmills are well maintained, professional atmosphere, and great space.",5,male
589,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brooke Harris,"I absolutely love this place! The pool are encouraging, the staff is encouraging, and the music is amazing.",5,female
590,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Justin White,"I absolutely love this place! The training area are friendly, the staff is spacious, and the hours is amazing.",5,male
591,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Nick Ramirez,"Perfect place to get a good workout. fantastic equipment, professional trainers, and the classes is always clean.",4,male
592,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Scott Garcia,Love this gym so much! The pool is motivating and the maintenance make every workout better. Great community here.,5,male
593,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Lindsey Martinez,"Best decision I made was joining this gym. The free weights is welcoming, space is fantastic, and the price is right.",5,mostly_female
594,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brandon Jones,Would not recommend. Parking is broken half the time and the atmosphere smells bad. Very terrible experience.,2,male
595,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Scott Smith,"Perfect place to get a good workout. amazing equipment, amazing trainers, and the studio is always clean.",4,male
596,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sarah Moore,Middle of the road gym. standard when it's not crowded. Equipment and layout are serviceable.,3,female
597,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Jose Clark,"Five stars all the way! clean facility, excellent classes, and the staff always makes you feel welcome.",5,male
598,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Karen Sanchez,"Great place to train. The facility is incredible, clean environment, and the vibe options are endless.",5,female
599,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,David Garcia,"Hands down the best gym I've ever been to. Treadmills is spacious, music are great, and professional vibes!",5,male
600,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Tiffany Miller,"If you're looking for a spacious gym with great free weights, this is it. The schedule are always friendly.",5,female
601,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Jamie Rodriguez,Love this gym so much! The equipment is amazing and the music make every workout better. Great community here.,5,mostly_female
602,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Derek Miller,"If you're looking for a knowledgeable gym with great treadmills, this is it. The classes are always fantastic.",5,male
603,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Robert Hernandez,Love this gym so much! The parking is excellent and the layout make every workout better. Great community here.,5,male
604,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sean Garcia,"I absolutely love this place! The classes are motivating, the staff is supportive, and the classes is amazing.",5,male
605,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Justin Gonzalez,The weights here are encouraging. Staff is always motivating and ready to help. Love the maintenance too!,4,male
606,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Brittany Thomas,Phenomenal gym with clean equipment and knowledgeable staff. The equipment area is spacious and the location is great.,5,female
607,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Crystal Taylor,"Great place to train. The amenities is incredible, professional environment, and the trainers options are endless.",5,female
608,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Sage Perez,"This gym has everything I need. Free weights, great membership, and spacious staff. 3 years member and counting!",4,andy
609,"gym near Maricopa County, AZ",Planet Fitness - Central Phoenix,0xa6f4109d0542c478161c:0x4f391eec6c2a,ChIJa6f4109d0542c478161c,Tyler Jackson,Fair gym. Not the best not the worst. Free weights is fine but vibe could be better.,3,mostly_male
